h3,population_2020_x,GN,DS,District,PREPAID_ARPU,POSTPAID_ARPU,HBB_ARPU,bank_count,gas_station_count,pharmacy_count,school_count,grocery_or_supermarket_count,poi_count,Rural Urban Classifications,SEC breakdown,Revenue potential,CX_daytime,busy_hour,Busy day,Postal Code,lat,lng,geometry,k5cls
8861035913fffff,966.0520562,Bellapitiya East,Madurawala,Kalutara,303.2777778,1281.444444,619.7976369,0,0,0,0,0,0,0,0,0,513,4:00 PM,thu,LK1315035,6.697491999,80.07761402,"POLYGON ((80.08178964087564 6.694786570784259, 80.08191402404879 6.699825964215635, 80.07773833696019 6.702531321110625, 80.07343850782087 6.700197296142909, 80.0733142692372 6.695158106545691, 80.0774897152077 6.692452738077315, 80.08178964087564 6.694786570784259))",3
8861035009fffff,19.76414935,Keeranthidiya,Matugama,Kalutara,301.4666667,1148.666667,623.5918089,0,0,0,0,0,0,0,0,0,11,6:00 PM,fri,LK1330110,6.487036418,80.04699154,"POLYGON ((80.05116339510334 6.484328609342461, 80.05128717331843 6.489364727663239, 80.04711524899464 6.492072467029087, 80.04281978749728 6.489744098238206, 80.04269615361545 6.484708183713238, 80.04686783690209 6.482000434178618, 80.05116339510334 6.484328609342461))",1
88611c1311fffff,552.5285053,Kosetadeniya,Mirigama,Gampaha,313.8636364,1236.545455,1795.444044,0,0,0,1,0,1,0,0,0,342,4:00 PM,tue,LK1212265,7.226593435,80.09918027,"POLYGON ((80.10336354557847 7.223895497860872, 80.10348850505508 7.228941162129447, 80.09930515669603 7.231639024171736, 80.09499709061815 7.229291237387318, 80.09487227625903 7.224245777596772, 80.09905538286468 7.221547900107969, 80.10336354557847 7.223895497860872))",0
88611c831dfffff,158.3005372,Kiriwandala North,Seethawaka,Colombo,317,1404.636364,560.4735931,0,0,0,0,0,0,0,0,0,112,3:00 PM,thu,LK1115030,6.957614969,80.19023771,"POLYGON ((80.19442039956149 6.954910922255872, 80.19454681008587 6.959955999854762, 80.19036404614184 6.962659974297488, 80.18605511230714 6.960318883956647, 80.18592884684634 6.955274009373131, 80.19011137016098 6.952570022110326, 80.19442039956149 6.954910922255872))",1
88611c8429fffff,3319.172156,Ihala Bomiriya,Kaduwela,Colombo,348.1625,1563.3125,830.9452865,0,0,0,3,0,3,0,0,0,"2,342",6:00 PM,sat,LK1109030,6.935314964,80.00284937,"POLYGON ((80.00702567134364 6.932614710286087, 80.00714887016635 6.937654951696889, 80.00297250244387 6.940355131593585, 79.99867317796443 6.938015083937485, 79.99855012378858 6.932975047610516, 80.00272624944971 6.930274853851213, 80.00702567134364 6.932614710286087))",2
88611c856bfffff,1285.805209,Namaluwa,Dompe,Gampaha,335.45,1367.025,708.4225952,0,0,0,2,0,2,0,0,0,797,10:00 AM,thu,LK1230495,6.97150167,80.0419251,"POLYGON ((80.04610315609024 6.968801100109006, 80.04622703665697 6.973842697581291, 80.04204891353517 6.976543193601056, 80.03774715166358 6.974202106028743, 80.03762341586004 6.969160713263217, 80.04180129716926 6.966460203358633, 80.04610315609024 6.968801100109006))",3
88611c849dfffff,5327.487985,Walpola,Kaduwela,Colombo,347.2361702,1848.538298,3051.836358,0,0,0,3,0,3,0,0,0,"3,759",6:00 PM,tue,LK1109155,6.916057816,79.92181436,"POLYGON ((79.92598774326896 6.913359061912866, 79.92610955060989 6.918397088924054, 79.92193610122351 6.921095769055615, 79.91764108715951 6.918756436410805, 79.91751942427386 6.913718615356777, 79.92169263100135 6.91101992098585, 79.92598774326896 6.913359061912866))",2
88611c8307fffff,793.3717738,Kudagama,Seethawaka,Colombo,316.5238095,1395.190476,597.8114692,0,0,0,0,0,0,0,0,0,560,12:00 PM,mon,LK1115035,6.97238769,80.19910914,"POLYGON ((80.20329231634111 6.969683668989613, 80.20341888446397 6.974729122776052, 80.19923563933254 6.977433071496991, 80.19492606666437 6.975091579301226, 80.19479964363708 6.970046328454758, 80.19898264818671 6.96734236685931, 80.20329231634111 6.969683668989613))",3
88610352b5fffff,970.1935828,Pinhena,Beruwala,Kalutara,390.24,1523.2,712.8322939,0,0,0,0,0,0,0,0,0,515,3:00 PM,sat,LK1324255,6.466464553,79.99987866,"POLYGON ((80.00404870228452 6.463757465030509, 80.00417166867838 6.468792168109759, 80.0000015561324 6.471499186835387, 79.99570871856803 6.469171512791076, 79.99558589638846 6.464137013996435, 79.99975576756337 6.461429984956827, 80.00404870228452 6.463757465030509))",3
886103410dfffff,1567.239356,Moronthuduwa South,Kalutara,Kalutara,409.5,1436.7,635.0047912,0,0,0,1,0,1,0,0,0,832,6:00 PM,tue,LK1321075,6.656978586,79.96638973,"POLYGON ((79.97056117029624 6.654274986113585, 79.97068363889629 6.659311163618956, 79.96651212504331 6.662014691923738, 79.96221838451432 6.659682054699013, 79.96209606022988 6.654646082200719, 79.96626733216323 6.651942541915459, 79.97056117029624 6.654274986113585))",3
88611c85a3fffff,2566.355212,Ihala Biyanvila Central,Biyagama,Gampaha,333.0625,1507.464286,813.8036339,1,0,0,2,0,3,0,0,0,"1,590",6:00 PM,sat,LK1239015,6.997587396,79.96194905,"POLYGON ((79.96612482454596 6.994888993554104, 79.96624734874595 6.999928900689021, 79.96207150558604 7.002627228902941, 79.95777338070394 7.000285664577239, 79.95765100111983 6.995245963088271, 79.96182660180638 6.992547620274496, 79.96612482454596 6.994888993554104))",2
886103d939fffff,0,Ihala Hewessa,Walallawita,Kalutara,282.5,1012.5,1809.208375,0,0,0,0,0,0,0,0,0,  -    ,2:00 PM,sun,LK1339290,6.332097318,80.29342982,"POLYGON ((80.29760761884569 6.329382071417073, 80.29773554268247 6.334422267556699, 80.29355767434498 6.337137447924546, 80.28925212104677 6.334812439558357, 80.2891243419182 6.329772444152439, 80.29330197138385 6.327057256374039, 80.29760761884569 6.329382071417073))",0
8861035251fffff,402.7462382,Meegama,Matugama,Kalutara,391.7857143,1073.642857,668.3185403,0,0,0,0,0,0,0,0,0,214,3:00 PM,tue,LK1330255,6.418100062,80.06648744,"POLYGON ((80.07065902773806 6.415390852990243, 80.07078311173288 6.420426595317154, 80.0666114555886 6.423135735587986, 80.06231595623503 6.42080914304591, 80.06219201655222 6.415773604167883, 80.06636343191532 6.413064454378293, 80.07065902773806 6.415390852990243))",1
8861034155fffff,1956.631967,Deldoowa,Kalutara,Kalutara,403,1425.166667,626.9678288,0,0,0,0,0,0,0,0,0,"1,039",6:00 PM,fri,LK1321095,6.642242163,79.95755815,"POLYGON ((79.96172911153337 6.639538539686196, 79.96185142373962 6.64457432461759, 79.9576803937488 6.64727787685558, 79.95338729352156 6.644945656082502, 79.95326512559861 6.639910076230333, 79.95743591362401 6.637206512067381, 79.96172911153337 6.639538539686196))",2
88611cc6e7fffff,69.32119373,Balathawa,Mirigama,Gampaha,315.6190476,1220.809524,1923.62023,0,0,0,0,0,0,0,0,0,43,4:00 PM,sun,LK1212160,7.245270215,80.19744574,"POLYGON ((80.20163245667092 7.242570372156193, 80.20175910506624 7.247618622315951, 80.19757232152996 7.250318390389508, 80.19325913061095 7.2479699232475, 80.19313262755705 7.242921876487548, 80.19731917008502 7.240222093465072, 80.20163245667092 7.242570372156193))",0
88611c064dfffff,5299.230712,Kattuwa,Negombo,Gampaha,345.3970588,1557.117647,663.4738463,1,0,0,0,0,1,0,0,0,"3,283",6:00 PM,sat,LK1203045,7.229283647,79.84880586,"POLYGON ((79.85298094136959 7.226591369742244, 79.85310162140226 7.231630881297783, 79.84892646823656 7.234323081613928, 79.84463087874337 7.231975787461669, 79.84451034329295 7.22693648319146, 79.84868525275796 7.224244265783751, 79.85298094136959 7.226591369742244))",2
886103431bfffff,2174.621806,Kalutara South,Kalutara,Kalutara,421.5185185,1446.185185,627.5661347,0,0,0,2,0,2,0,0,0,"1,155",11:00 AM,sun,LK1321280,6.58918415,79.96050621,"POLYGON ((79.96467657115849 6.586479686840311, 79.96479891322802 6.591514912315624, 79.9606284828085 6.594219304912892, 79.95633595218565 6.591888483531985, 79.95621375435756 6.586853463006969, 79.96038394291526 6.584149058907944, 79.96467657115849 6.586479686840311))",2
8861035261fffff,73.10964589,Pannila South,Walallawita,Kalutara,325.0909091,968.6363636,604.5342233,0,0,0,0,0,0,0,0,0,39,2:00 PM,fri,LK1339005,6.447170036,80.09263852,"POLYGON ((80.09681134335848 6.444460678053133, 80.09693588497971 6.449497425383657, 80.09276299510384 6.452206714564277, 80.08846580423274 6.449879265982168, 80.08834140700523 6.444842721861813, 80.09251405625943 6.442133423108627, 80.09681134335848 6.444460678053133))",1
88611c971dfffff,706.9039861,Kurana North,Ingiriya,Kalutara,319.8181818,1207.636364,641.6994008,0,0,0,0,0,0,0,0,0,375,6:00 PM,sat,LK1310025,6.80001906,80.15655961,"POLYGON ((80.16073914531516 6.797313415075919, 80.16086491756027 6.802355921408869, 80.15668531653586 6.805061494726933, 80.15238018392644 6.802724573550408, 80.15225455653059 6.797682270344035, 80.15643391689923 6.794976685182837, 80.16073914531516 6.797313415075919))",3
88611c8f09fffff,1563.328735,Maryland Colony,Dompe,Gampaha,309.3333333,1282.6,707.3060594,0,0,1,0,0,1,0,0,0,969,6:00 PM,sat,LK1230005,7.067863571,80.09100507,"POLYGON ((80.09518599453763 7.065163377732071, 80.09531075178704 7.070207209162086, 80.09112975899872 7.072907328535966, 80.08682425054131 7.070563630773004, 80.08669963824714 7.065520003658082, 80.09088038945949 7.062819869986363, 80.09518599453763 7.065163377732071))",2
88610220c1fffff,174.2376492,Kelinkanda,Palindanuwara,Kalutara,285.7142857,1078.142857,538.690686,0,0,0,0,0,0,0,0,0,93,5:00 PM,thu,LK1336010,6.574098193,80.29957154,"POLYGON ((80.30375271561563 6.571386193079364, 80.30388084177198 6.576429538103699, 80.29969959858809 6.579141469720367, 80.29539046843874 6.576810065515518, 80.29526248722348 6.571766921603949, 80.2994434912207 6.56905498077955, 80.30375271561563 6.571386193079364))",1
88611c8615fffff,2227.854527,Habarakada South,Homagama,Colombo,342.9634146,1676.378049,763.0182969,0,2,2,0,1,5,0,0,0,"1,572",3:00 PM,mon,LK1112060,6.867096897,80.00542446,"POLYGON ((80.00959994112884 6.864395560387019, 80.00972315746809 6.869435111902137, 80.00554760202263 6.872136375874973, 80.00124907217972 6.869798101655752, 80.00112600043073 6.86475875507961, 80.00530131393877 6.862057477779085, 80.00959994112884 6.864395560387019))",2
88611c821dfffff,113.6579521,Lahirugama,Seethawaka,Colombo,330.2105263,1352.578947,571.1350102,0,0,0,0,0,0,0,0,0,80,6:00 PM,fri,LK1115240,6.90592273,80.15920022,"POLYGON ((80.1633812329687 6.903218594536544, 80.16350709228013 6.908262349574768, 80.15932601324035 6.910966413185709, 80.15501931568888 6.908626734382885, 80.15489360132882 6.90358318262288, 80.15907443957319 6.900879106382731, 80.1633812329687 6.903218594536544))",1
88611c154dfffff,1303.401186,Doonagaha South,Divulapitiya,Gampaha,308.5666667,1293.166667,696.5148244,0,0,0,0,0,0,0,0,0,808,6:00 PM,fri,LK1209355,7.224435343,79.96746348,"POLYGON ((79.97164241339352 7.221740322044696, 79.97176511947336 7.2267827256086, 79.96758611073037 7.229477670597094, 79.96328463868925 7.22713022830251, 79.96316207744395 7.222088030691238, 79.96734084340966 7.219393069417396, 79.97164241339352 7.221740322044696))",3
88611c1531fffff,739.5743605,Kongodamulla West,Divulapitiya,Gampaha,312.3636364,1333.606061,687.4593255,0,1,0,1,0,2,0,0,0,458,6:00 PM,wen,LK1209140,7.256419634,79.92580164,"POLYGON ((79.92997962641908 7.253726050994899, 79.93010163264078 7.258767744681725, 79.92592357523746 7.261461251225263, 79.9216237547658 7.259113080875593, 79.92150189331804 7.254071593657771, 79.92567970757246 7.251378070316123, 79.92997962641908 7.253726050994899))",3
88610351e9fffff,658.3495572,Dodangoda East - North,Dodangoda,Kalutara,327.625,1142.4375,681.0247683,0,0,0,0,0,0,0,0,0,350,6:00 PM,thu,LK1327160,6.547850215,80.0400076,"POLYGON ((80.04418002874685 6.545143429639666, 80.04430371146105 6.55018011883103, 80.04013121715408 6.552886833772336, 80.0358352813209 6.550556870194232, 80.03571174298035 6.545520384988872, 80.0398839961037 6.542813659370898, 80.04418002874685 6.545143429639666))",3
88611c1317fffff,921.9997207,Kithulwala Pahala,Divulapitiya,Gampaha,312.1,1238.2,1903.509746,0,0,0,0,0,0,0,0,0,571,9:00 AM,fri,LK1209440,7.234336751,80.09512191,"POLYGON ((80.09930515669603 7.231639024171736, 80.09943004979131 7.236684666707257, 80.09524673168838 7.239382317927124, 80.09093876229154 7.237034342138267, 80.09081401431222 7.23198890413863, 80.09499709061815 7.229291237387318, 80.09930515669603 7.231639024171736))",0
88611c863bfffff,2050.65977,Athurugiriya,Kaduwela,Colombo,343.3369565,1697.152174,781.4216018,0,0,0,0,0,0,0,0,0,"1,447",6:00 PM,fri,LK1109205,6.874837507,80.00137215,"POLYGON ((80.00554760202263 6.872136375874973, 80.0056707521495 6.877175913665003, 80.00149522784042 6.879876972242847, 79.99719679538954 6.877538506438708, 79.9970737898513 6.872499173646275, 80.00124907217972 6.869798101655752, 80.00554760202263 6.872136375874973))",2
88611c8041fffff,0,Manakada,Seethawaka,Colombo,317.12,1392.88,585.3352452,0,0,0,0,0,0,0,0,0,  -    ,3:00 PM,fri,LK1115020,6.951317977,80.16033247,"POLYGON ((80.16451411612582 6.948614493465286, 80.16464001277889 6.953658773241, 80.16045829998949 6.956362184140796, 80.15615093140664 6.954021328226018, 80.1560251797487 6.948977251792229, 80.16020665168281 6.946273827926526, 80.16451411612582 6.948614493465286))",1
886103c9bbfffff,236.2700418,Pannila East,Walallawita,Kalutara,322.3636364,966.5454545,559.5471017,0,0,0,0,0,0,0,0,0,125,3:00 PM,sat,LK1339010,6.446405809,80.10957991,"POLYGON ((80.11375327328035 6.443696076896893, 80.1138781037416 6.448733230360559, 80.10970467264421 6.451442893942549, 80.10540665157835 6.449115413514254, 80.10528196554588 6.44407846306928, 80.10945515615481 6.44136879002913, 80.11375327328035 6.443696076896893))",1
8861022ea1fffff,197.0012527,Delmella,Bulathsinhala,Kalutara,307.1666667,1002.666667,628.2768364,0,0,0,0,0,0,0,0,0,105,2:00 PM,sat,LK1312125,6.669398268,80.2000113,"POLYGON ((80.20419051697272 6.666689776048607, 80.20431697991683 6.67173183482176, 80.20013768925833 6.674440256914434, 80.19583217577673 6.672106630800956, 80.19570585765389 6.667064774435627, 80.19988490819568 6.664356341771131, 80.20419051697272 6.666689776048607))",1
88611c1349fffff,402.1560514,Pamunuwatta,Mirigama,Gampaha,309.7058824,1194.470588,2119.995295,0,0,0,0,0,0,0,0,0,249,6:00 PM,mon,LK1212330,7.209700715,80.14126877,"POLYGON ((80.14545319003905 7.207001576685262, 80.14557886292907 7.212048100282851, 80.14139436819917 7.214747163437134, 80.13708444198075 7.21239971803445, 80.13695891428162 7.207353398414381, 80.14114316761436 7.20465432021478, 80.14545319003905 7.207001576685262))",0
88610359bdfffff,1720.229885,Kulupana,Horana,Kalutara,309.4074074,1323,639.9282652,0,1,0,1,0,2,0,0,0,914,1:00 PM,tue,LK1309240,6.721834974,80.04003801,"POLYGON ((80.04421271514562 6.719130722072868, 80.04433646614065 6.724169474766502, 80.04016168613477 6.726873655589989, 80.03586339658581 6.724539095715516, 80.03573979012265 6.719500547320441, 80.03991432868095 6.716796354496585, 80.04421271514562 6.719130722072868))",2
88610236a3fffff,333.5038854,Gulanawatta,Walallawita,Kalutara,275.6666667,922.6666667,743.4014833,0,0,0,0,0,0,0,0,0,177,11:00 AM,sun,LK1339280,6.401113096,80.27394506,"POLYGON ((80.27812314202775 6.398399217181687, 80.27825076081679 6.403439814555118, 80.27407261193018 6.406153626320938, 80.26976708338833 6.403826848768056, 80.26963960933001 6.398786452478497, 80.27381751908707 6.396072632653009, 80.27812314202775 6.398399217181687))",1
8861022701fffff,305.6801763,Morapitiya,Palindanuwara,Kalutara,290.5714286,1053.428571,531.645761,0,0,0,2,0,2,0,0,0,162,3:00 PM,fri,LK1336065,6.538374784,80.25193087,"POLYGON ((80.25611003907392 6.535663300465924, 80.25623733682343 6.540705058159544, 80.25205809328567 6.543416473252671, 80.24775179151251 6.541086139890481, 80.24762463857301 6.536044583782994, 80.25180364260092 6.533333159446668, 80.25611003907392 6.535663300465924))",1
88611cb955fffff,2055.98716,Indiminna,Ja Ela,Gampaha,334.027027,1494.621622,606.2158693,0,0,0,0,0,0,0,0,0,"1,274",6:00 PM,wen,LK1221140,7.067927664,79.90852416,"POLYGON ((79.91269909455634 7.065231530071366, 79.912820733169 7.070270863533732, 79.90864572588141 7.072966922764537, 79.90434932297929 7.070623664008069, 79.90422782893144 7.065584536904875, 79.90840259322536 7.062888462194468, 79.91269909455634 7.065231530071366))",2
88611cb26bfffff,2864.137855,Kandawala,Ratmalana,Colombo,345.4038462,1877.879808,2458.396197,0,0,0,4,0,4,0,0,0,"2,021",12:00 PM,wen,LK1131065,6.819100544,79.88981603,"POLYGON ((79.89398707585219 6.81640103178669, 79.8941082998079 6.82143718360511, 79.88993718102637 6.824136622723552, 79.88564508105061 6.821799923726754, 79.88552400139288 6.816763978055844, 79.8896948774174 6.81406452522969, 79.89398707585219 6.81640103178669))",2
88611c85c1fffff,1720.43439,Siyambalape South,Biyagama,Gampaha,342.4563107,1612.252427,822.5151389,0,0,0,0,0,0,0,0,0,"1,066",9:00 AM,tue,LK1239140,6.958893892,79.98221497,"POLYGON ((79.98639089809868 6.956194451326334, 79.98651375355139 6.961234440765542, 79.98233775302147 6.963933807206224, 79.97803913930055 6.961593198378132, 79.977916428472 6.95655341429345, 79.98209218674461 6.953854033677771, 79.98639089809868 6.956194451326334))",3
886103cb65fffff,357.4148211,Pahala Hewessa North,Walallawita,Kalutara,292.25,933.75,735.4620583,0,0,0,0,0,0,0,0,0,190,3:00 PM,mon,LK1339170,6.394907408,80.24406606,"POLYGON ((80.24824309167687 6.392194078638608, 80.24837019770824 6.397233872168307, 80.2441930911251 6.399947134104848, 80.23988911787086 6.397620610710948, 80.23976215650269 6.392581018590618, 80.24393902372979 6.389867748449912, 80.24824309167687 6.392194078638608))",1
88611cbb11fffff,1803.82751,Ragama,Ja Ela,Gampaha,340.8888889,1566.118519,655.6470576,0,0,0,0,0,0,0,0,0,"1,118",10:00 AM,thu,LK1221270,7.022222023,79.91590061,"POLYGON ((79.92007518670323 7.019525020290668, 79.92019693378714 7.024564051695398, 79.91602228396914 7.027260979402123, 79.91172612993854 7.024918890784241, 79.91160452739381 7.019880065580911, 79.91577893434494 7.017183122789544, 79.92007518670323 7.019525020290668))",2
88611c9497fffff,1038.447112,Pitipana South,Homagama,Colombo,331.9423077,1511.846154,790.5170178,0,0,0,2,0,2,0,0,0,733,12:00 PM,thu,LK1112285,6.813272296,80.02531506,"POLYGON ((80.02949049143695 6.810569718138508, 80.02961402659457 6.815609155375995, 80.02543852690049 6.818311660720076, 80.02113973375418 6.815974741612355, 80.02101634318026 6.810935508998338, 80.02519160117333 6.808232990863905, 80.02949049143695 6.810569718138508))",3
88611c8567fffff,527.7267473,Egoda Pelahela,Dompe,Gampaha,333.8717949,1376.717949,704.4622774,0,0,0,0,0,0,0,0,0,327,8:00 AM,fri,LK1230365,6.986626414,80.04229655,"POLYGON ((80.04647481003853 6.983926065211896, 80.04659870285376 6.988967835215923, 80.04242036868681 6.99166811036414, 80.03811838354171 6.989326629500892, 80.03799463550423 6.984285064224732, 80.04217272783848 6.981584775079319, 80.04647481003853 6.983926065211896))",1
88611c1455fffff,1889.015896,Dewamottawa,Katana,Gampaha,324.6551724,1366.810345,675.8085765,0,0,0,0,0,0,0,0,0,"1,170",6:00 PM,wen,LK1206190,7.173763757,79.91107793,"POLYGON ((79.91525434747578 7.171069208646283, 79.91537607030899 7.176109703754591, 79.9111995865692 7.178804175852435, 79.90690162313665 7.176458169104095, 79.90678004497022 7.171417880498131, 79.910956285574 7.168723392133654, 79.91525434747578 7.171069208646283))",2
88611c96b7fffff,1332.006552,Ihala Millewa South,Horana,Kalutara,323.84,1331,619.2478657,0,0,0,0,0,0,0,0,0,707,6:00 PM,fri,LK1309025,6.781568286,80.05847329,"POLYGON ((80.06264938226629 6.778864511625229, 80.06277347140933 6.783904404580543, 80.05859730424487 6.786608106775147, 80.05429728933665 6.784271928345418, 80.05417334481899 6.779232239586802, 80.05834927058856 6.776528525056531, 80.06264938226629 6.778864511625229))",3
